Epoch 1/100, Train Loss: 14.37190201986581, Val Loss: 0.008519956301897764
Epoch 76/100, Train Loss: 0.001408971859345911, Val Loss: 0.0012702824774896725
Epoch 77/100, Train Loss: 0.0017764484498184175, Val Loss: 0.0017368286184500903
Epoch 78/100, Train Loss: 0.0017319141543703153, Val Loss: 0.0011987492657499388
Epoch 79/100, Train Loss: 0.0013399350241525099, Val Loss: 0.0012546401377767325
Epoch 80/100, Train Loss: 0.0010172878982848488, Val Loss: 0.001129218591377139
Epoch 81/100, Train Loss: 0.0011268556299910415, Val Loss: 0.0013211482588667423
Epoch 82/100, Train Loss: 0.0010437949952029158, Val Loss: 0.0013657979213166983
Epoch 83/100, Train Loss: 0.0009934903135581407, Val Loss: 0.001065001774695702
Epoch 84/100, Train Loss: 0.0019063735778036062, Val Loss: 0.0017020166263682767
Epoch 85/100, Train Loss: 2908481.3021595953, Val Loss: 7707.891724700928
Epoch 86/100, Train Loss: 409.1546106940857, Val Loss: 0.6081312651932239
Epoch 87/100, Train Loss: 0.47142063071252777, Val Loss: 0.2319519980251789
Epoch 88/100, Train Loss: 0.23410230672685428, Val Loss: 0.14342554204165936
Epoch 89/100, Train Loss: 0.16146071318769828, Val Loss: 0.10730607298202813
Epoch 90/100, Train Loss: 0.12217695327242836, Val Loss: 0.08729012716561556
Epoch 91/100, Train Loss: 0.09830589509336278, Val Loss: 0.07288994312286377
Epoch 92/100, Train Loss: 0.08196717785671354, Val Loss: 0.06280509257689118
Epoch 93/100, Train Loss: 0.07015086419647559, Val Loss: 0.05520390436053276
Epoch 94/100, Train Loss: 0.06114632237702608, Val Loss: 0.04862981144338846
Epoch 95/100, Train Loss: 0.053926694199908524, Val Loss: 0.04303452367894352
Epoch 96/100, Train Loss: 0.048269979865290226, Val Loss: 0.03894083397462964
Epoch 97/100, Train Loss: 0.043405283545143905, Val Loss: 0.035496026063337925
Epoch 98/100, Train Loss: 0.03942394534824416, Val Loss: 0.032506953831762074
Epoch 99/100, Train Loss: 0.0359893139754422, Val Loss: 0.029881207533180715
Epoch 100/100, Train Loss: 0.033090370704885574, Val Loss: 0.027762536983937026
