Epoch 1/100, Train Loss: 0.008812905709492043, Val Loss: 0.0071508323680609465
Epoch 41/100, Train Loss: 0.00034742333831673023, Val Loss: 0.00023073573494912126
Epoch 42/100, Train Loss: 0.00033924469878911625, Val Loss: 0.0004561350223957561
Epoch 43/100, Train Loss: 0.00034156923016780637, Val Loss: 0.0003081465621653479
Epoch 44/100, Train Loss: 0.00037669902201741933, Val Loss: 0.00021170637715840713
Epoch 45/100, Train Loss: 0.0008209329080273164, Val Loss: 0.0007341611359152012
Epoch 46/100, Train Loss: 0.00039710842316708294, Val Loss: 0.0006875508977100253
Epoch 47/100, Train Loss: 0.0004498734473600052, Val Loss: 0.00020894852917990647
Epoch 48/100, Train Loss: 0.00044513079959870085, Val Loss: 0.0004846470149641391
Epoch 49/100, Train Loss: 0.00033818455322034426, Val Loss: 0.0010350560647202655
Epoch 50/100, Train Loss: 0.00048066936044051546, Val Loss: 0.0006168311799410731
Epoch 51/100, Train Loss: 0.00047299121659307277, Val Loss: 0.00029453826471581123
Epoch 52/100, Train Loss: 0.0005279316996893613, Val Loss: 0.0014548653946258128
Epoch 53/100, Train Loss: 0.0003834068414289504, Val Loss: 0.0004229577575461008
Epoch 54/100, Train Loss: 0.0004788136004754051, Val Loss: 0.0002876576095877681
Epoch 55/100, Train Loss: 0.00030203154077753427, Val Loss: 0.00025937685408280233
Epoch 56/100, Train Loss: 0.000306061753344693, Val Loss: 0.0009060710345511325
Epoch 57/100, Train Loss: 0.0006964105750012095, Val Loss: 0.0003930110312649049
Epoch 58/100, Train Loss: 0.0003714401787510724, Val Loss: 0.0003694010943581816
Epoch 59/100, Train Loss: 0.00037387332316939136, Val Loss: 0.0003597135494055692
Epoch 60/100, Train Loss: 0.00030134867834931357, Val Loss: 0.00046262509189546106
Epoch 61/100, Train Loss: 0.0003846409924699401, Val Loss: 0.0002662357944791438
Epoch 62/100, Train Loss: 0.00019265009519585873, Val Loss: 0.00017681528857792727
Epoch 63/100, Train Loss: 0.0003799779849214247, Val Loss: 0.0021616840572096408
Epoch 64/100, Train Loss: 0.0005306688441851292, Val Loss: 0.002568327682092786
Epoch 65/100, Train Loss: 0.000631045696682122, Val Loss: 0.00022240715697989798
Epoch 66/100, Train Loss: 0.00045279580575879663, Val Loss: 0.0005688120448030531
Epoch 67/100, Train Loss: 0.00034333000130573057, Val Loss: 0.00018979205320647453
Epoch 68/100, Train Loss: 0.00030485285580653, Val Loss: 0.00044599708868190644
Epoch 69/100, Train Loss: 0.00028738735598381025, Val Loss: 0.00026305406528990714
Epoch 70/100, Train Loss: 0.00025425772208109265, Val Loss: 0.0004574612721626181
Epoch 71/100, Train Loss: 0.00039294501726544695, Val Loss: 0.0019643739890307186
Epoch 72/100, Train Loss: 0.0008334462902712403, Val Loss: 0.00024084472272079438
Epoch 73/100, Train Loss: 0.0004944740513019496, Val Loss: 0.0014769487152807414
Epoch 74/100, Train Loss: 0.00037296999820682683, Val Loss: 0.00034230595469125546
Epoch 75/100, Train Loss: 0.0002963826323502872, Val Loss: 0.0007656177351600491
Epoch 76/100, Train Loss: 0.00033694591415041943, Val Loss: 0.0003035557988914661
Epoch 77/100, Train Loss: 0.0002719044741752441, Val Loss: 0.0003025329412776046
Epoch 78/100, Train Loss: 0.0003580931915712426, Val Loss: 0.0002749198435049038
Epoch 79/100, Train Loss: 0.00027785238846263384, Val Loss: 0.0005540242968709208
Epoch 80/100, Train Loss: 0.00037659372292182526, Val Loss: 0.0002608855590369785
Epoch 81/100, Train Loss: 0.00021093055733217625, Val Loss: 0.0004909925218089484
Epoch 82/100, Train Loss: 0.00025411591901502105, Val Loss: 0.000617664729943499
Epoch 83/100, Train Loss: 0.00022046870672056684, Val Loss: 0.00018641464703250676
Epoch 84/100, Train Loss: 0.00029749577022812444, Val Loss: 0.00027125268738018346
Epoch 85/100, Train Loss: 0.00027382388898331553, Val Loss: 0.0005133995041251183
Epoch 86/100, Train Loss: 0.00033245661323235256, Val Loss: 0.00033498785182018765
Epoch 87/100, Train Loss: 0.00019537397169187897, Val Loss: 0.0003109809261513874
Epoch 88/100, Train Loss: 0.0003772535985808645, Val Loss: 0.00024830336886225266
Epoch 89/100, Train Loss: 0.00027113721649584476, Val Loss: 0.0003171239572111517
Epoch 90/100, Train Loss: 0.0002615262060317036, Val Loss: 0.00027184851103811524
Epoch 91/100, Train Loss: 0.0001627183978962421, Val Loss: 0.0009380922968557571
Epoch 92/100, Train Loss: 0.00022132824400614482, Val Loss: 0.00037245019942929505
Epoch 93/100, Train Loss: 0.0005879055485456774, Val Loss: 0.0009900147456210107
Epoch 94/100, Train Loss: 0.00039843092064984376, Val Loss: 0.004003498516976833
Epoch 95/100, Train Loss: 0.0006358665033258149, Val Loss: 0.0008288632158655673
Epoch 96/100, Train Loss: 0.0002767932225833647, Val Loss: 0.0003114019872737117
Epoch 97/100, Train Loss: 0.00017430555213650224, Val Loss: 0.0002541272398957517
Epoch 98/100, Train Loss: 0.0002510743061975518, Val Loss: 0.0004256331399665214
Epoch 99/100, Train Loss: 0.00020558553176670103, Val Loss: 0.00022521650127600877
Epoch 100/100, Train Loss: 0.00019835693841741887, Val Loss: 0.000619715872235247
