Epoch 1/100, Train Loss: 0.3999681069329381, Val Loss: 0.010245648762211203
Epoch 32/100, Train Loss: 0.0027613640314666553, Val Loss: 0.0017775330820586533
Epoch 33/100, Train Loss: 0.0019993467567837797, Val Loss: 0.0017954882880439982
Epoch 34/100, Train Loss: 0.001906430765229743, Val Loss: 0.0015680779272224754
Epoch 35/100, Train Loss: 0.0020045556902186946, Val Loss: 0.0018472708703484385
Epoch 36/100, Train Loss: 0.0024294144252780827, Val Loss: 0.0015449406194966285
Epoch 37/100, Train Loss: 0.0018282444342912641, Val Loss: 0.0015637271327432244
Epoch 38/100, Train Loss: 0.0018959386540518609, Val Loss: 0.0019518344732932747
Epoch 39/100, Train Loss: 0.0018697436220827513, Val Loss: 0.0014667980617377907
Epoch 40/100, Train Loss: 0.0017061009633471257, Val Loss: 0.0022176937002222983
Epoch 41/100, Train Loss: 0.00200583331665257, Val Loss: 0.0016279534046771005
Epoch 42/100, Train Loss: 0.0018272595206508414, Val Loss: 0.0016231934889219702
Epoch 43/100, Train Loss: 0.0017937296567833983, Val Loss: 0.0017939366667997093
Epoch 44/100, Train Loss: 0.0024061479384545237, Val Loss: 0.0016769794805441053
Epoch 45/100, Train Loss: 0.0017372388794319705, Val Loss: 0.0015661996114067734
Epoch 46/100, Train Loss: 0.001605054860992823, Val Loss: 0.0016391398385167122
Epoch 47/100, Train Loss: 0.0015329964233387727, Val Loss: 0.0014485951187089086
Epoch 48/100, Train Loss: 0.0018934692986658775, Val Loss: 0.0014001997263403609
Epoch 49/100, Train Loss: 0.001897948980622459, Val Loss: 0.002115839993348345
Epoch 50/100, Train Loss: 0.0017018600192386657, Val Loss: 0.002080176945310086
Epoch 51/100, Train Loss: 0.0018014868500176818, Val Loss: 0.0017457457981072367
Epoch 52/100, Train Loss: 0.001890268692804966, Val Loss: 0.0017625920585123821
Epoch 53/100, Train Loss: 0.0015060189766518306, Val Loss: 0.0014409138879273088
Epoch 54/100, Train Loss: 0.001472993881761795, Val Loss: 0.0015304028964601456
Epoch 55/100, Train Loss: 0.0018946104099450166, Val Loss: 0.002287273155525327
Epoch 56/100, Train Loss: 0.002066283263557125, Val Loss: 0.0015404341998510062
Epoch 57/100, Train Loss: 0.0015538175930851139, Val Loss: 0.0019471258047269657
Epoch 58/100, Train Loss: 0.0015297628908592742, Val Loss: 0.0013951911759795621
Epoch 59/100, Train Loss: 0.0012532759856549091, Val Loss: 0.0012397384142968804
Epoch 60/100, Train Loss: 0.0012939459949848243, Val Loss: 0.0012922721001086756
Epoch 61/100, Train Loss: 0.001664990951976506, Val Loss: 0.0013079894555266946
Epoch 62/100, Train Loss: 0.0015588224482780788, Val Loss: 0.0017338789242785425
Epoch 63/100, Train Loss: 0.0023062988357560243, Val Loss: 0.0013689873646944761
Epoch 64/100, Train Loss: 0.0013702727688360027, Val Loss: 0.0013816702651092783
Epoch 65/100, Train Loss: 0.0017382589148473926, Val Loss: 0.0015930968872271479
Epoch 66/100, Train Loss: 0.001401178101223195, Val Loss: 0.0012356701947283
Epoch 67/100, Train Loss: 0.0012140206173353362, Val Loss: 0.0011064825556240975
Epoch 68/100, Train Loss: 0.0013440480049757752, Val Loss: 0.0022196614363929256
Epoch 69/100, Train Loss: 0.0014713446822133846, Val Loss: 0.003986338884569705
Epoch 70/100, Train Loss: 0.001780422087176703, Val Loss: 0.0012266311974963174
Epoch 71/100, Train Loss: 0.0012025337894738186, Val Loss: 0.0011891725624445825
Epoch 72/100, Train Loss: 0.002177762177889235, Val Loss: 0.004404669876093976
Epoch 73/100, Train Loss: 0.0016654992257826961, Val Loss: 0.001112791674095206
Epoch 74/100, Train Loss: 0.0011545236154051964, Val Loss: 0.0011778925464022904
Epoch 75/100, Train Loss: 0.0012127100629732012, Val Loss: 0.0011680151819018648
Epoch 76/100, Train Loss: 0.0014038986642844974, Val Loss: 0.0011006185133010148
Epoch 77/100, Train Loss: 0.0011874139322753763, Val Loss: 0.0011900390824303032
Epoch 78/100, Train Loss: 0.0010823508660541847, Val Loss: 0.0010715520137455315
Epoch 79/100, Train Loss: 0.003547316253534518, Val Loss: 0.003923107192385942
Epoch 80/100, Train Loss: 0.00301208221266279, Val Loss: 0.00195660040830262
Epoch 81/100, Train Loss: 0.0016655846289359033, Val Loss: 0.0012323837034637108
Epoch 82/100, Train Loss: 0.0015394923799613026, Val Loss: 0.0010869858117075637
Epoch 83/100, Train Loss: 0.0011419481487973827, Val Loss: 0.0010393873561406507
Epoch 84/100, Train Loss: 0.0012550622242997634, Val Loss: 0.0010100685927318409
Epoch 85/100, Train Loss: 0.0011449385278683622, Val Loss: 0.0010781007853802294
Epoch 86/100, Train Loss: 0.0011530444606614764, Val Loss: 0.0011511689110193402
Epoch 87/100, Train Loss: 0.0011962474415486213, Val Loss: 0.001042179205978755
Epoch 88/100, Train Loss: 0.0011007023475394816, Val Loss: 0.0014373015123419464
Epoch 89/100, Train Loss: 0.0014055226044729352, Val Loss: 0.0010893661197042093
Epoch 90/100, Train Loss: 0.001123959848700906, Val Loss: 0.0009505087506840936
Epoch 91/100, Train Loss: 0.001217995060433168, Val Loss: 0.0010504415762261487
Epoch 92/100, Train Loss: 0.0011397436183324316, Val Loss: 0.001150710397050716
Epoch 93/100, Train Loss: 0.0012661433165339986, Val Loss: 0.0011657832859782503
Epoch 94/100, Train Loss: 0.0019145959241723175, Val Loss: 0.0009652399728656746
Epoch 95/100, Train Loss: 0.0010874549785512499, Val Loss: 0.0013265912476344965
Epoch 96/100, Train Loss: 0.0010576071664399932, Val Loss: 0.0009198003594065085
Epoch 97/100, Train Loss: 0.000979560894847964, Val Loss: 0.001259411636274308
Epoch 98/100, Train Loss: 0.0011795204010559247, Val Loss: 0.0009478760874480941
Epoch 99/100, Train Loss: 0.0009853961141925538, Val Loss: 0.000820106165483594
Epoch 100/100, Train Loss: 0.0012741157233540435, Val Loss: 0.000975980985967908
