Epoch 1/100, Train Loss: 97978757383.53639, Val Loss: 416548.1746875
Epoch 44/100, Train Loss: 1306.3617428588868, Val Loss: 1388.4036206054689
Epoch 45/100, Train Loss: 13082.534871520997, Val Loss: 10606.831987304688
Epoch 46/100, Train Loss: 5142.194981079101, Val Loss: 1947.6847802734376
Epoch 47/100, Train Loss: 2928.6946530151367, Val Loss: 897.4303332519531
Epoch 48/100, Train Loss: 3431.0234767913817, Val Loss: 4346.525942382813
Epoch 49/100, Train Loss: 2214.317789764404, Val Loss: 1117.8035510253906
Epoch 50/100, Train Loss: 43950.07664993286, Val Loss: 4305.403596191406
Epoch 51/100, Train Loss: 8929.563069458009, Val Loss: 2123.353948364258
Epoch 52/100, Train Loss: 5505.29911239624, Val Loss: 1490.3763006591796
Epoch 53/100, Train Loss: 2001.874758491516, Val Loss: 1902.7254479980468
Epoch 54/100, Train Loss: 789.0825080490113, Val Loss: 653.3905731201172
Epoch 55/100, Train Loss: 648.0842893600463, Val Loss: 440.01865493774415
Epoch 56/100, Train Loss: 8495.203378982544, Val Loss: 9164.07435546875
Epoch 57/100, Train Loss: 11577.83720703125, Val Loss: 719.7795416259765
Epoch 58/100, Train Loss: 1364.3382245635987, Val Loss: 598.1869381713867
Epoch 59/100, Train Loss: 3749.7446032714843, Val Loss: 872.5480499267578
Epoch 60/100, Train Loss: 650.9024764633178, Val Loss: 382.95649810791014
Epoch 61/100, Train Loss: 671.5983644866943, Val Loss: 2188.915153808594
Epoch 62/100, Train Loss: 3412.167205505371, Val Loss: 10959.965849609374
Epoch 63/100, Train Loss: 5.911890713096359e+21, Val Loss: 0.017021134812384844
Epoch 64/100, Train Loss: 0.02138089593499899, Val Loss: 0.01950617192313075
Epoch 65/100, Train Loss: 0.021577299409545957, Val Loss: 0.019506172109395266
Epoch 66/100, Train Loss: 0.021577299274504184, Val Loss: 0.019506171941757203
Epoch 67/100, Train Loss: 0.02157729923259467, Val Loss: 0.019506171829998493
Epoch 68/100, Train Loss: 0.021577299376949667, Val Loss: 0.01950617181137204
Epoch 69/100, Train Loss: 0.021577299451455475, Val Loss: 0.01950617175549269
Epoch 70/100, Train Loss: 0.021577299465425314, Val Loss: 0.019506172128021717
Epoch 71/100, Train Loss: 0.021577299409545957, Val Loss: 0.019506171829998493
Epoch 72/100, Train Loss: 0.02157729941420257, Val Loss: 0.019506171829998493
Epoch 73/100, Train Loss: 0.021577299293130636, Val Loss: 0.01950617218390107
Epoch 74/100, Train Loss: 0.02157729921862483, Val Loss: 0.019506172016263007
Epoch 75/100, Train Loss: 0.02157729918602854, Val Loss: 0.019506171997636556
Epoch 76/100, Train Loss: 0.021577299432829024, Val Loss: 0.019506171885877846
Epoch 77/100, Train Loss: 0.021577299302443863, Val Loss: 0.019506171829998493
Epoch 78/100, Train Loss: 0.021577299237251282, Val Loss: 0.019506171718239783
Epoch 79/100, Train Loss: 0.02157729926519096, Val Loss: 0.019506171736866237
Epoch 80/100, Train Loss: 0.0215772994607687, Val Loss: 0.019506171997636556
Epoch 81/100, Train Loss: 0.021577299418859185, Val Loss: 0.019506172016263007
Epoch 82/100, Train Loss: 0.021577299376949667, Val Loss: 0.01950617179274559
Epoch 83/100, Train Loss: 0.021577299516648055, Val Loss: 0.01950617155060172
Epoch 84/100, Train Loss: 0.021577299465425314, Val Loss: 0.01950617181137204
Epoch 85/100, Train Loss: 0.021577299362979828, Val Loss: 0.019506171457469464
Epoch 86/100, Train Loss: 0.021577299456112087, Val Loss: 0.019506171960383654
Epoch 87/100, Train Loss: 0.021577299307100475, Val Loss: 0.019506172258406878
Epoch 88/100, Train Loss: 0.021577299260534345, Val Loss: 0.01950617218390107
Epoch 89/100, Train Loss: 0.021577299330383538, Val Loss: 0.0195061719045043
Epoch 90/100, Train Loss: 0.021577299442142248, Val Loss: 0.019506171941757203
Epoch 91/100, Train Loss: 0.021577299223281443, Val Loss: 0.01950617177411914
Epoch 92/100, Train Loss: 0.02157729965634644, Val Loss: 0.01950617181137204
Epoch 93/100, Train Loss: 0.02157729942817241, Val Loss: 0.019506171848624944
Epoch 94/100, Train Loss: 0.021577299381606282, Val Loss: 0.01950617192313075
Epoch 95/100, Train Loss: 0.02157729942817241, Val Loss: 0.01950617175549269
Epoch 96/100, Train Loss: 0.021577299488708377, Val Loss: 0.019506171476095915
Epoch 97/100, Train Loss: 0.021577299316413702, Val Loss: 0.019506172034889458
Epoch 98/100, Train Loss: 0.021577299516648055, Val Loss: 0.019506171494722366
Epoch 99/100, Train Loss: 0.021577299241907894, Val Loss: 0.019506172090768815
Epoch 100/100, Train Loss: 0.021577299381606282, Val Loss: 0.019506171848624944
