Epoch 1/100, Train Loss: 691394697.6885675, Val Loss: 6585.897548828125
Epoch 79/100, Train Loss: 1295212560210985.0, Val Loss: 1235517863373045.8
Epoch 80/100, Train Loss: 1198662776185159.8, Val Loss: 1129553538884567.0
Epoch 81/100, Train Loss: 1106985507734159.4, Val Loss: 1033543887597076.5
Epoch 82/100, Train Loss: 1014267717017927.6, Val Loss: 1008776593612472.4
Epoch 83/100, Train Loss: 950079859269304.4, Val Loss: 883586239939215.4
Epoch 84/100, Train Loss: 872854092764938.2, Val Loss: 817849638122946.5
Epoch 85/100, Train Loss: 802194190908784.6, Val Loss: 761452956745728.0
Epoch 86/100, Train Loss: 739664874375741.5, Val Loss: 714606610281922.5
Epoch 87/100, Train Loss: 684807287902044.1, Val Loss: 641251849818603.5
Epoch 88/100, Train Loss: 635116482912583.6, Val Loss: 585602345782476.8
Epoch 89/100, Train Loss: 571326199633018.9, Val Loss: 548725930055434.25
Epoch 90/100, Train Loss: 528338692540989.44, Val Loss: 544685534195220.5
Epoch 91/100, Train Loss: 485342825362227.2, Val Loss: 458111959947018.25
Epoch 92/100, Train Loss: 450116776110325.75, Val Loss: 428841290075996.2
Epoch 93/100, Train Loss: 418059673183191.06, Val Loss: 414184802762096.6
Epoch 94/100, Train Loss: 388221023666831.4, Val Loss: 376193975561748.5
Epoch 95/100, Train Loss: 362057884269281.25, Val Loss: 351346561982136.3
Epoch 96/100, Train Loss: 341843063435427.8, Val Loss: 351751552232325.1
Epoch 97/100, Train Loss: 326445406449827.8, Val Loss: 316327023691694.06
Epoch 98/100, Train Loss: 300890868951285.75, Val Loss: 294515924491304.94
Epoch 99/100, Train Loss: 284386676220887.06, Val Loss: 279489159993753.6
Epoch 100/100, Train Loss: 267034550410936.3, Val Loss: 265235010116648.97
