Epoch 1/100, Train Loss: 62160.06547568328, Val Loss: 2.2194386458396913
Epoch 36/100, Train Loss: 0.01742213855497539, Val Loss: 0.020444479025900363
Epoch 37/100, Train Loss: 0.016021809948142618, Val Loss: 0.015964226722717287
Epoch 38/100, Train Loss: 0.01459068204043433, Val Loss: 0.014370396928861738
Epoch 39/100, Train Loss: 0.013572897710837424, Val Loss: 0.01352767244912684
Epoch 40/100, Train Loss: 0.01273542720125988, Val Loss: 0.01277843358926475
Epoch 41/100, Train Loss: 0.012125259381718934, Val Loss: 0.012150856563821436
Epoch 42/100, Train Loss: 0.011613933655899017, Val Loss: 0.01176776553504169
Epoch 43/100, Train Loss: 0.011187594968359917, Val Loss: 0.011321766721084713
Epoch 44/100, Train Loss: 0.010882820279803126, Val Loss: 0.011264767926186324
Epoch 45/100, Train Loss: 0.010406292078550905, Val Loss: 0.010487822499126196
Epoch 46/100, Train Loss: 0.010067463899031282, Val Loss: 0.010226455172523857
Epoch 47/100, Train Loss: 0.00983638437697664, Val Loss: 0.010004477398470045
Epoch 48/100, Train Loss: 0.009432555455714465, Val Loss: 0.009629313005134463
Epoch 49/100, Train Loss: 0.009264463225845248, Val Loss: 0.009394880887120961
Epoch 50/100, Train Loss: 0.009039611925836653, Val Loss: 0.009268270265311003
Epoch 51/100, Train Loss: 0.008828004617244005, Val Loss: 0.009001901587471366
Epoch 52/100, Train Loss: 0.008661551354452967, Val Loss: 0.008961829114705324
Epoch 53/100, Train Loss: 0.008369130862411112, Val Loss: 0.008470775075256825
Epoch 54/100, Train Loss: 0.008231537078972905, Val Loss: 0.008455671062693
Epoch 55/100, Train Loss: 0.00827256222255528, Val Loss: 0.00841731108725071
Epoch 56/100, Train Loss: 0.007942910459823906, Val Loss: 0.008058682205155493
Epoch 57/100, Train Loss: 0.007786345441127196, Val Loss: 0.007838325425982475
Epoch 58/100, Train Loss: 0.007747405346017331, Val Loss: 0.007642844710499048
Epoch 59/100, Train Loss: 0.007349752363516018, Val Loss: 0.007332848240621388
Epoch 60/100, Train Loss: 0.007104867020389065, Val Loss: 0.007197750797495246
Epoch 61/100, Train Loss: 0.007179587623104453, Val Loss: 0.007013420430012047
Epoch 62/100, Train Loss: 0.006898674138356, Val Loss: 0.007844773642718792
Epoch 63/100, Train Loss: 0.006840263976482674, Val Loss: 0.006599316587671638
Epoch 64/100, Train Loss: 0.00623510776553303, Val Loss: 0.006379336821846664
Epoch 65/100, Train Loss: 0.0061527583980932835, Val Loss: 0.005910902330651879
Epoch 66/100, Train Loss: 0.006039857342839241, Val Loss: 0.005821323031559586
Epoch 67/100, Train Loss: 0.005840800569858402, Val Loss: 0.005717308023013175
Epoch 68/100, Train Loss: 0.005705954727018252, Val Loss: 0.0058978719776496295
Epoch 69/100, Train Loss: 0.005645405483664945, Val Loss: 0.005722978273406625
Epoch 70/100, Train Loss: 0.005366743683116511, Val Loss: 0.0052335622860118745
Epoch 71/100, Train Loss: 0.0051970967650413515, Val Loss: 0.005039445827715099
Epoch 72/100, Train Loss: 0.005041948648868129, Val Loss: 0.004957445366308093
Epoch 73/100, Train Loss: 0.005044460183707997, Val Loss: 0.004769742921926081
Epoch 74/100, Train Loss: 0.004737893941346556, Val Loss: 0.0051525529380887745
Epoch 75/100, Train Loss: 0.004885449862340466, Val Loss: 0.005141742154955864
Epoch 76/100, Train Loss: 0.004638314662734047, Val Loss: 0.004728161655366421
Epoch 77/100, Train Loss: 0.004474792752880603, Val Loss: 0.005044457432813942
Epoch 78/100, Train Loss: 0.004492005028296262, Val Loss: 0.004351130230352282
Epoch 79/100, Train Loss: 0.004240867554908618, Val Loss: 0.004404780259355903
Epoch 80/100, Train Loss: 0.004896298418752849, Val Loss: 0.007476306855678559
Epoch 81/100, Train Loss: 0.004232857124879957, Val Loss: 0.0045433439034968616
Epoch 82/100, Train Loss: 0.004172094506211579, Val Loss: 0.004188132332637906
Epoch 83/100, Train Loss: 0.004036585183348507, Val Loss: 0.004927315195091069
Epoch 84/100, Train Loss: 0.004207290277117863, Val Loss: 0.004022171283140779
Epoch 85/100, Train Loss: 0.003819288918748498, Val Loss: 0.00394124430604279
Epoch 86/100, Train Loss: 0.005667270637350157, Val Loss: 0.004162932778708637
Epoch 87/100, Train Loss: 0.003936438742093742, Val Loss: 0.0038279338739812376
Epoch 88/100, Train Loss: 0.004355470043956302, Val Loss: 0.004242705758661032
Epoch 89/100, Train Loss: 0.0038589239976136013, Val Loss: 0.0041658144164830446
Epoch 90/100, Train Loss: 0.0037756495020585135, Val Loss: 0.003717478399630636
Epoch 91/100, Train Loss: 0.003540274373954162, Val Loss: 0.004353344840928912
Epoch 92/100, Train Loss: 0.004114502649754286, Val Loss: 0.00359905002405867
Epoch 93/100, Train Loss: 0.003357776963384822, Val Loss: 0.003490723080467433
Epoch 94/100, Train Loss: 0.00371131929801777, Val Loss: 0.00355469893431291
Epoch 95/100, Train Loss: 0.003294512436259538, Val Loss: 0.003496129442937672
Epoch 96/100, Train Loss: 0.004608238968066871, Val Loss: 0.003431453027296811
Epoch 97/100, Train Loss: 0.0031878084188792853, Val Loss: 0.0034994504041969774
Epoch 98/100, Train Loss: 0.0031995080184424297, Val Loss: 0.0032865283475257455
Epoch 99/100, Train Loss: 0.003191336734453216, Val Loss: 0.003297309228219092
Epoch 100/100, Train Loss: 0.003183497659047134, Val Loss: 0.0032880299468524754
