Epoch 1/100, Train Loss: 580.1041555060307, Val Loss: 0.015094897970557212
Epoch 86/100, Train Loss: 0.0015930296336591709, Val Loss: 0.002569037970388308
Epoch 87/100, Train Loss: 0.0016346853437426035, Val Loss: 0.0026855289679951965
Epoch 88/100, Train Loss: 0.002008215997775551, Val Loss: 0.001700947672361508
Epoch 89/100, Train Loss: 0.0014504613014287315, Val Loss: 0.0014014551165746525
Epoch 90/100, Train Loss: 0.001333411276282277, Val Loss: 0.0014302696264348923
Epoch 91/100, Train Loss: 0.001502634474018123, Val Loss: 0.0016094222525134684
Epoch 92/100, Train Loss: 0.0013200311416585464, Val Loss: 0.0012852103513432667
Epoch 93/100, Train Loss: 0.001496312438248424, Val Loss: 0.0018772935727611184
Epoch 94/100, Train Loss: 0.0018004271556856112, Val Loss: 0.002087796003324911
Epoch 95/100, Train Loss: 0.0013825316344446036, Val Loss: 0.0018228220706805586
Epoch 96/100, Train Loss: 0.0026599990601243917, Val Loss: 0.002099267872981727
Epoch 97/100, Train Loss: 0.0018395310916821473, Val Loss: 0.0018021449760999531
Epoch 98/100, Train Loss: 0.0012294852818013169, Val Loss: 0.0013418655726127326
Epoch 99/100, Train Loss: 0.0015289763676992153, Val Loss: 0.001616022614762187
Epoch 100/100, Train Loss: 0.0012613591419358271, Val Loss: 0.0014317059138556942
