Epoch 1/100, Train Loss: 0.00889145144203212, Val Loss: 0.004971616982948035
Epoch 28/100, Train Loss: 0.0006066361168632284, Val Loss: 0.0006263104942627251
Epoch 29/100, Train Loss: 0.0005970585895556723, Val Loss: 0.0007825581112410873
Epoch 30/100, Train Loss: 0.0010616177881456678, Val Loss: 0.0005439221073174849
Epoch 31/100, Train Loss: 0.0007637041401903844, Val Loss: 0.0008418910100590438
Epoch 32/100, Train Loss: 0.0006120581659706659, Val Loss: 0.0008025660424027591
Epoch 33/100, Train Loss: 0.0009436081904641469, Val Loss: 0.0003778531895659398
Epoch 34/100, Train Loss: 0.0009268103616705048, Val Loss: 0.0009578877629246563
Epoch 35/100, Train Loss: 0.0004984573240653844, Val Loss: 0.00046074050071183594
Epoch 36/100, Train Loss: 0.000772765246401832, Val Loss: 0.000667870746110566
Epoch 37/100, Train Loss: 0.0006439432526167366, Val Loss: 0.011328034112229943
Epoch 38/100, Train Loss: 0.000742445469913946, Val Loss: 0.0003917564655421302
Epoch 39/100, Train Loss: 0.0010507837346813175, Val Loss: 0.013945911647751927
Epoch 40/100, Train Loss: 0.0017229576512909261, Val Loss: 0.0008048548060469329
Epoch 41/100, Train Loss: 0.0007413409297078033, Val Loss: 0.00132815076620318
Epoch 42/100, Train Loss: 0.0004838688954623649, Val Loss: 0.00026842400198802353
Epoch 43/100, Train Loss: 0.0004225995445085573, Val Loss: 0.0005282908237131778
Epoch 44/100, Train Loss: 0.00036195458669681103, Val Loss: 0.00027216755057452247
Epoch 45/100, Train Loss: 0.0003487514158769045, Val Loss: 0.0004022544306644704
Epoch 46/100, Train Loss: 0.0006277909684285987, Val Loss: 0.0003157138932147063
Epoch 47/100, Train Loss: 0.00035647002687255736, Val Loss: 0.000652537825080799
Epoch 48/100, Train Loss: 0.0005073441086278763, Val Loss: 0.00041017763927811754
Epoch 49/100, Train Loss: 0.0005610863797119236, Val Loss: 0.0004357019832241349
Epoch 50/100, Train Loss: 0.0008578757983923424, Val Loss: 0.0018235559284221381
Epoch 51/100, Train Loss: 0.00041352848034875933, Val Loss: 0.0008751473086886108
Epoch 52/100, Train Loss: 0.00037797766095536644, Val Loss: 0.00032238162093563006
Epoch 53/100, Train Loss: 0.0008300347345357296, Val Loss: 0.003677030522376299
Epoch 54/100, Train Loss: 0.0006386698427013471, Val Loss: 0.0006917595250706655
Epoch 55/100, Train Loss: 0.0003867436281871051, Val Loss: 0.0006554336161934771
Epoch 56/100, Train Loss: 0.00041771377349505203, Val Loss: 0.0032684103905921804
Epoch 57/100, Train Loss: 0.0006860698572563706, Val Loss: 0.0005106409222935326
Epoch 58/100, Train Loss: 0.0004710469127530814, Val Loss: 0.00036858909152215347
Epoch 59/100, Train Loss: 0.00040960707319754875, Val Loss: 0.0004352018995996332
Epoch 60/100, Train Loss: 0.00020099704994208878, Val Loss: 0.0001580313545127865
Epoch 61/100, Train Loss: 0.000412785180760693, Val Loss: 0.0004946541058598086
Epoch 62/100, Train Loss: 0.0003775162259626086, Val Loss: 0.0005381745337217581
Epoch 63/100, Train Loss: 0.0004226983847183874, Val Loss: 0.0005968009967182297
Epoch 64/100, Train Loss: 0.00032362332314733066, Val Loss: 0.000468847420415841
Epoch 65/100, Train Loss: 0.0003487763990051462, Val Loss: 0.00035109395626932384
Epoch 66/100, Train Loss: 0.0013579427827789914, Val Loss: 0.00039402702619554473
Epoch 67/100, Train Loss: 0.0006066788852331228, Val Loss: 0.0004947522943257354
Epoch 68/100, Train Loss: 0.0004454463133151876, Val Loss: 0.00018458625971106812
Epoch 69/100, Train Loss: 0.00035891781957616333, Val Loss: 0.00016336886110366323
Epoch 70/100, Train Loss: 0.000388184304592869, Val Loss: 0.0002899436806910671
Epoch 71/100, Train Loss: 0.0002365358251881844, Val Loss: 0.00031848710394115186
Epoch 72/100, Train Loss: 0.00027821527533888, Val Loss: 0.00036189060425385834
Epoch 73/100, Train Loss: 0.00034107605959434297, Val Loss: 0.00031775093084434046
Epoch 74/100, Train Loss: 0.00040089099744363923, Val Loss: 0.0005612232255225536
Epoch 75/100, Train Loss: 0.0002809104596781253, Val Loss: 0.00022199564591574017
Epoch 76/100, Train Loss: 0.00027021711841371146, Val Loss: 0.00024893772162613457
Epoch 77/100, Train Loss: 0.0003053375906165456, Val Loss: 0.0005898450242239051
Epoch 78/100, Train Loss: 0.00044334290356346173, Val Loss: 0.0003212371780682588
Epoch 79/100, Train Loss: 0.00030967471979238327, Val Loss: 0.0003311187094368506
Epoch 80/100, Train Loss: 0.0006110583975896588, Val Loss: 0.00024314898153534158
Epoch 81/100, Train Loss: 0.000566631507135753, Val Loss: 0.00024847825661709064
Epoch 82/100, Train Loss: 0.0003850520510968636, Val Loss: 0.0011777893325779587
Epoch 83/100, Train Loss: 0.00031221556022501315, Val Loss: 0.0002416087861638516
Epoch 84/100, Train Loss: 0.00034709497180301696, Val Loss: 0.00012021342641673982
Epoch 85/100, Train Loss: 0.00019205742793928948, Val Loss: 0.0001298339709319407
Epoch 86/100, Train Loss: 0.000164976863143238, Val Loss: 0.0006016450058086775
Epoch 87/100, Train Loss: 0.0003180203882220667, Val Loss: 0.00033029139769496396
Epoch 88/100, Train Loss: 0.000321238456381252, Val Loss: 0.00034170632672612554
Epoch 89/100, Train Loss: 0.0002881350777533953, Val Loss: 0.0003846731060184538
Epoch 90/100, Train Loss: 0.00034697231127211125, Val Loss: 0.0010568339109158843
Epoch 91/100, Train Loss: 0.00021502095243704388, Val Loss: 0.00024193702553020557
Epoch 92/100, Train Loss: 0.0001766427283655503, Val Loss: 0.00016170995186257642
Epoch 93/100, Train Loss: 0.00019008418814337347, Val Loss: 0.00030338226519234014
Epoch 94/100, Train Loss: 0.0002991625813592691, Val Loss: 0.00030838161444989964
Epoch 95/100, Train Loss: 0.0003591830454024603, Val Loss: 0.0003673429478658363
Epoch 96/100, Train Loss: 0.00026667130405257924, Val Loss: 0.0003031778958393261
Epoch 97/100, Train Loss: 0.0002608831696852576, Val Loss: 0.0002457664486428257
Epoch 98/100, Train Loss: 0.0003516141237014381, Val Loss: 0.0004446671727055218
Epoch 99/100, Train Loss: 0.00037938615188977566, Val Loss: 0.00017223101167473942
Epoch 100/100, Train Loss: 0.0003910285639540234, Val Loss: 0.00013973109154903794
