Epoch 1/100, Train Loss: 715501642.3218466, Val Loss: 3176070.02125
Epoch 32/100, Train Loss: 28.237333481311797, Val Loss: 10.888553848266602
Epoch 33/100, Train Loss: 17.67829610824585, Val Loss: 20.55159044265747
Epoch 34/100, Train Loss: 12.093406839370727, Val Loss: 6.3358328247070315
Epoch 35/100, Train Loss: 77.17068187355996, Val Loss: 41.361033821105956
Epoch 36/100, Train Loss: 264.4260626006126, Val Loss: 3.8344701099395753
Epoch 37/100, Train Loss: 67.81341686069965, Val Loss: 3.0275834798812866
Epoch 38/100, Train Loss: 6.096507494449615, Val Loss: 11.349759016036987
Epoch 39/100, Train Loss: 2309.3398730999234, Val Loss: 3244.207033691406
Epoch 40/100, Train Loss: 256.20893516778943, Val Loss: 29.64292911529541
Epoch 41/100, Train Loss: 25.260934950113295, Val Loss: 22.207288970947264
Epoch 42/100, Train Loss: 24.064306116104127, Val Loss: 18.62341148376465
Epoch 43/100, Train Loss: 17.061458266973496, Val Loss: 17.687220916748046
Epoch 44/100, Train Loss: 15.699101110696793, Val Loss: 13.655658416748047
Epoch 45/100, Train Loss: 12.309699153900146, Val Loss: 9.516475896835328
Epoch 46/100, Train Loss: 11.130636072158813, Val Loss: 8.90133201599121
Epoch 47/100, Train Loss: 23.04076718568802, Val Loss: 6.456644213199615
Epoch 48/100, Train Loss: 48.5755464887619, Val Loss: 7.349836673736572
Epoch 49/100, Train Loss: 7.1656490683555605, Val Loss: 6.35418785572052
Epoch 50/100, Train Loss: 21.248027017116545, Val Loss: 4.22179220199585
Epoch 51/100, Train Loss: 78.84274165391922, Val Loss: 29.47154535293579
Epoch 52/100, Train Loss: 18.627477893233298, Val Loss: 5.718649477958679
Epoch 53/100, Train Loss: 9.792820712924003, Val Loss: 1.5804055613279342
Epoch 54/100, Train Loss: 12.377505061328412, Val Loss: 5.499335451126099
Epoch 55/100, Train Loss: 170550478.39566323, Val Loss: 1822.3514282226563
Epoch 56/100, Train Loss: 314.62374340057374, Val Loss: 51.003360176086424
Epoch 57/100, Train Loss: 36.08424452781677, Val Loss: 26.36929531097412
Epoch 58/100, Train Loss: 21.54671651363373, Val Loss: 17.982810935974122
Epoch 59/100, Train Loss: 15.738321332931518, Val Loss: 14.112495040893554
Epoch 60/100, Train Loss: 12.677816009521484, Val Loss: 12.642162628173828
Epoch 61/100, Train Loss: 10.204901614189147, Val Loss: 9.099790849685668
Epoch 62/100, Train Loss: 8.739035274982452, Val Loss: 8.75480546951294
Epoch 63/100, Train Loss: 7.570373692512512, Val Loss: 6.847240343093872
Epoch 64/100, Train Loss: 6.393025753498077, Val Loss: 5.513343601226807
Epoch 65/100, Train Loss: 5.155238125324249, Val Loss: 4.960000052452087
Epoch 66/100, Train Loss: 4.5477709186077115, Val Loss: 4.047640113830567
Epoch 67/100, Train Loss: 4.002084860801697, Val Loss: 3.605557713508606
Epoch 68/100, Train Loss: 3.3651082062721254, Val Loss: 5.579462451934814
Epoch 69/100, Train Loss: 3.1837117087841036, Val Loss: 2.7515892601013183
Epoch 70/100, Train Loss: 2.5622499120235442, Val Loss: 2.329664373397827
Epoch 71/100, Train Loss: 2.2507341527938842, Val Loss: 2.041436233520508
Epoch 72/100, Train Loss: 1.943560448884964, Val Loss: 1.8968432903289796
Epoch 73/100, Train Loss: 1.7164741438627242, Val Loss: 1.5555339813232423
Epoch 74/100, Train Loss: 1.4818214669823646, Val Loss: 1.475723488330841
Epoch 75/100, Train Loss: 1.4319981309771537, Val Loss: 1.482579050064087
Epoch 76/100, Train Loss: 1.2391039496660232, Val Loss: 1.1525030982494355
Epoch 77/100, Train Loss: 1.15428562104702, Val Loss: 1.1269508326053619
Epoch 78/100, Train Loss: 1.0741766756772995, Val Loss: 1.2709520637989045
Epoch 79/100, Train Loss: 1.055911362171173, Val Loss: 1.0488694572448731
Epoch 80/100, Train Loss: 0.913187184035778, Val Loss: 0.8463408041000366
Epoch 81/100, Train Loss: 0.8342925700545311, Val Loss: 0.8274790894985199
Epoch 82/100, Train Loss: 0.8002146936953067, Val Loss: 0.7154107278585434
Epoch 83/100, Train Loss: 0.6986941036581993, Val Loss: 0.6381441670656204
Epoch 84/100, Train Loss: 0.6624956145882607, Val Loss: 0.6274196070432663
Epoch 85/100, Train Loss: 0.619113858640194, Val Loss: 0.5483974224328995
Epoch 86/100, Train Loss: 0.5864957025647164, Val Loss: 0.537565523982048
Epoch 87/100, Train Loss: 0.5430592693388462, Val Loss: 0.5201149499416351
Epoch 88/100, Train Loss: 0.4806139206886291, Val Loss: 0.49098210215568544
Epoch 89/100, Train Loss: 13.603615267127752, Val Loss: 3.9693039083480834
Epoch 90/100, Train Loss: 1.9065552580356597, Val Loss: 1.2003107273578644
Epoch 91/100, Train Loss: 0.9751515465974808, Val Loss: 0.7558725619316101
Epoch 92/100, Train Loss: 0.6337716406583787, Val Loss: 0.5165898931026459
Epoch 93/100, Train Loss: 0.44334749214351177, Val Loss: 0.410370871424675
Epoch 94/100, Train Loss: 0.35415917724370954, Val Loss: 0.3327967259287834
Epoch 95/100, Train Loss: 0.3043408738821745, Val Loss: 0.28701198726892474
Epoch 96/100, Train Loss: 0.2716186668723822, Val Loss: 0.2574064326286316
Epoch 97/100, Train Loss: 0.2437044309079647, Val Loss: 0.2341423350572586
Epoch 98/100, Train Loss: 0.22462233766913414, Val Loss: 0.22515156716108323
Epoch 99/100, Train Loss: 0.20715632677078247, Val Loss: 0.1994287285208702
Epoch 100/100, Train Loss: 0.19242060516029597, Val Loss: 0.20098477184772492
