Epoch 1/100, Train Loss: 1216141.098608781, Val Loss: 254.68220405578614
Epoch 54/100, Train Loss: 0.0068805521295871586, Val Loss: 0.0073338896548375485
Epoch 55/100, Train Loss: 0.006680157401133329, Val Loss: 0.007099059973843396
Epoch 56/100, Train Loss: 0.007012097256956622, Val Loss: 0.0068190243514254685
Epoch 57/100, Train Loss: 0.006551872385898605, Val Loss: 0.00651435571257025
Epoch 58/100, Train Loss: 0.00659148967359215, Val Loss: 0.006538142748177052
Epoch 59/100, Train Loss: 0.0067834382993169125, Val Loss: 0.007538601136766374
Epoch 60/100, Train Loss: 0.006140699037350714, Val Loss: 0.006032037972472608
Epoch 61/100, Train Loss: 0.006827616943046451, Val Loss: 0.006116074342280627
Epoch 62/100, Train Loss: 0.005600036511896178, Val Loss: 0.005722971269860864
Epoch 63/100, Train Loss: 0.0060503316053655, Val Loss: 0.00798423420637846
Epoch 64/100, Train Loss: 0.0054292839264962825, Val Loss: 0.005498316180892289
Epoch 65/100, Train Loss: 0.005355575068388134, Val Loss: 0.006121214632876217
Epoch 66/100, Train Loss: 0.005739743994781748, Val Loss: 0.005916004385799169
Epoch 67/100, Train Loss: 0.00660534265160095, Val Loss: 0.017919852491468193
Epoch 68/100, Train Loss: 0.01476473755785264, Val Loss: 0.005961257871240378
Epoch 69/100, Train Loss: 0.03640244304551743, Val Loss: 0.013635431081056595
Epoch 70/100, Train Loss: 0.00739329690230079, Val Loss: 0.005808306951075792
Epoch 71/100, Train Loss: 0.021129497241927312, Val Loss: 0.013164700819179415
Epoch 72/100, Train Loss: 0.020614357648883017, Val Loss: 0.007985191214829683
Epoch 73/100, Train Loss: 0.006553604102227837, Val Loss: 0.005827891291119158
Epoch 74/100, Train Loss: 0.005094366908306256, Val Loss: 0.004626534434501082
Epoch 75/100, Train Loss: 0.0048109190468676385, Val Loss: 0.004656829652376473
Epoch 76/100, Train Loss: 0.005277834408916533, Val Loss: 0.004272584177087992
Epoch 77/100, Train Loss: 0.00421231402317062, Val Loss: 0.004157045541796833
Epoch 78/100, Train Loss: 0.0061516609240788965, Val Loss: 0.012197860283777118
Epoch 79/100, Train Loss: 0.027518322140676902, Val Loss: 0.00626982884015888
Epoch 80/100, Train Loss: 0.005023432227317244, Val Loss: 0.004694367246702314
Epoch 81/100, Train Loss: 0.004167589852004312, Val Loss: 0.0043502656533382835
Epoch 82/100, Train Loss: 0.006292022590641864, Val Loss: 0.004816208044067025
Epoch 83/100, Train Loss: 0.00453166282211896, Val Loss: 0.00390398430172354
Epoch 84/100, Train Loss: 0.004635192060959525, Val Loss: 0.0040696930373087525
Epoch 85/100, Train Loss: 0.006409123920602724, Val Loss: 0.006420388529077173
Epoch 86/100, Train Loss: 0.0049157561111496766, Val Loss: 0.0041438039485365155
Epoch 87/100, Train Loss: 8539.772198735562, Val Loss: 614453.5459375
Epoch 88/100, Train Loss: 1.1272356489785236e+16, Val Loss: 138172053094.4
Epoch 89/100, Train Loss: 34433086504.96, Val Loss: 18042859499.52
Epoch 90/100, Train Loss: 15764301731.84, Val Loss: 13005013155.84
Epoch 91/100, Train Loss: 12125464750.08, Val Loss: 10931231498.24
Epoch 92/100, Train Loss: 9949571888.64, Val Loss: 8929111377.92
Epoch 93/100, Train Loss: 8635382602.24, Val Loss: 7895811880.96
Epoch 94/100, Train Loss: 7488861049.6, Val Loss: 7030900203.52
Epoch 95/100, Train Loss: 6933746999.04, Val Loss: 6300600391.68
Epoch 96/100, Train Loss: 5982627351.04, Val Loss: 5433365841.92
Epoch 97/100, Train Loss: 5496104426.24, Val Loss: 5204223083.52
Epoch 98/100, Train Loss: 4968087216.64, Val Loss: 4434846556.16
Epoch 99/100, Train Loss: 4469638705.92, Val Loss: 4113091087.36
Epoch 100/100, Train Loss: 4073131449.6, Val Loss: 3695621811.2
